ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
2876,GPX1,24,Extracellular vesicles,P07203
3294,HSD17B2,13,Extracellular vesicles,P37059
3675,ITGA3,25,Extracellular vesicles,P26006
4113,MAGEB2,23,Extracellular vesicles,O15479
4189,DNAJB9,15,Extracellular vesicles,Q9UBS3
4881,NPR1,28,Extracellular vesicles,P16066
5146,PDE6C,9,Extracellular vesicles,P51160
5202,PFDN2,19,Extracellular vesicles,Q9UHV9
5573,PRKAR1A,15,Extracellular vesicles,P10644
5655,KLK10,15,Extracellular vesicles,O43240
6319,SCD,19,Extracellular vesicles,O00767
6372,CXCL6,17,Extracellular vesicles,P80162
6599,SMARCC1,19,Extracellular vesicles,Q92922
6695,SPOCK1,18,Extracellular vesicles,Q08629
6782,HSPA13,27,Extracellular vesicles,P48723
6820,SULT2B1,16,Extracellular vesicles,O00204
6827,SUPT4H1,22,Extracellular vesicles,P63272
6903,TBCC,20,Extracellular vesicles,Q15814
7353,UFD1L,25,Extracellular vesicles,Q92890
7471,WNT1,12,Extracellular vesicles,P04628
8079,MLF2,14,Extracellular vesicles,Q15773
8087,FXR1,17,Extracellular vesicles,P51114
8288,EPX,21,Extracellular vesicles,P11678
8318,CDC45,23,Extracellular vesicles,O75419
8402,SLC25A11,18,Extracellular vesicles,Q02978
8495,PPFIBP2,24,Extracellular vesicles,Q8ND30
8531,CSDA,20,Extracellular vesicles,P16989
8565,YARS,20,Extracellular vesicles,P54577
8647,ABCB11,16,Extracellular vesicles,O95342
8665,EIF3F,20,Extracellular vesicles,O00303
8839,WISP2,24,Extracellular vesicles,O76076
8892,EIF2B2,17,Extracellular vesicles,P49770
9075,CLDN2,25,Extracellular vesicles,P57739
9101,USP8,13,Extracellular vesicles,P40818
9131,AIFM1,24,Extracellular vesicles,O95831
9482,STX8,17,Extracellular vesicles,Q9UNK0
9509,ADAMTS2,20,Extracellular vesicles,O95450
9678,PHF14,22,Extracellular vesicles,O94880
9696,CROCC,12,Extracellular vesicles,Q5TZA2
9793,CKAP5,24,Extracellular vesicles,Q14008
9898,UBAP2L,11,Extracellular vesicles,Q14157
9958,USP15,13,Extracellular vesicles,Q9Y4E8
10079,ATP9A,11,Extracellular vesicles,O75110
10120,ACTR1B,24,Extracellular vesicles,P42025
10171,RCL1,17,Extracellular vesicles,Q9Y2P8
10296,MAEA,22,Extracellular vesicles,Q7L5Y9
10419,PRMT5,20,Extracellular vesicles,O14744
10458,BAIAP2,20,Extracellular vesicles,Q9UQB8
10479,SLC9A6,19,Extracellular vesicles,Q92581
10484,SEC23A,20,Extracellular vesicles,Q15436
10514,MYBBP1A,14,Extracellular vesicles,Q9BQG0
10979,FERMT2,18,Extracellular vesicles,Q96AC1
11075,STMN2,16,Extracellular vesicles,Q93045
11127,KIF3A,13,Extracellular vesicles,Q9Y496
23107,MRPS27,10,Extracellular vesicles,Q92552
23152,CIC,16,Extracellular vesicles,Q96RK0
23164,MPRIP,8,Extracellular vesicles,Q6WCQ1
23192,ATG4B,19,Extracellular vesicles,Q9Y4P1
23279,NUP160,19,Extracellular vesicles,Q12769
23341,DNAJC16,21,Extracellular vesicles,Q9Y2G8
23404,EXOSC2,18,Extracellular vesicles,Q13868
23636,NUP62,25,Extracellular vesicles,P37198
25921,ZDHHC5,18,Extracellular vesicles,Q9C0B5
25927,CNRIP1,18,Extracellular vesicles,Q96F85
26040,SETBP1,22,Extracellular vesicles,Q9Y6X0
26128,KIAA1279,20,Extracellular vesicles,Q96EK5
26130,GAPVD1,22,Extracellular vesicles,Q14C86
26270,FBXO6,18,Extracellular vesicles,Q9NRD1
26504,CNNM4,13,Extracellular vesicles,Q6P4Q7
26577,PCOLCE2,20,Extracellular vesicles,Q9UKZ9
26984,SEC22A,21,Extracellular vesicles,Q96IW7
27161,EIF2C2,18,Extracellular vesicles,Q9UKV8
27258,LSM3,22,Extracellular vesicles,P62310
27339,PRPF19,16,Extracellular vesicles,Q9UMS4
28958,CCDC56,17,Extracellular vesicles,Q9Y2R0
29894,CPSF1,12,Extracellular vesicles,Q10570
29953,TRHDE,17,Extracellular vesicles,Q9UKU6
51115,FAM82B,17,Extracellular vesicles,Q96DB5
51232,CRIM1,17,Extracellular vesicles,Q9NZV1
51253,MRPL37,18,Extracellular vesicles,Q9BZE1
51268,PIPOX,23,Extracellular vesicles,Q9P0Z9
51293,CD320,13,Extracellular vesicles,Q9NPF0
51616,TAF9B,15,Extracellular vesicles,Q9HBM6
51645,PPIL1,21,Extracellular vesicles,Q9Y3C6
53916,RAB4B,15,Extracellular vesicles,P61018
54205,CYCS,20,Extracellular vesicles,P99999
54557,SGTB,17,Extracellular vesicles,Q96EQ0
54845,ESRP1,18,Extracellular vesicles,Q6NXG1
54876,DCAF16,21,Extracellular vesicles,Q9NXF7
54906,FAM208B,14,Extracellular vesicles,Q5VWN6
54957,TXNL4B,20,Extracellular vesicles,Q9NX01
55226,NAT10,21,Extracellular vesicles,Q9H0A0
55630,SLC39A4,16,Extracellular vesicles,Q6P5W5
55655,NLRP2,21,Extracellular vesicles,Q9NX02
55686,MREG,16,Extracellular vesicles,Q8N565
55847,CISD1,27,Extracellular vesicles,Q9NZ45
55914,ERBB2IP,15,Extracellular vesicles,Q96RT1
56889,TM9SF3,16,Extracellular vesicles,Q9HD45
57017,COQ9,20,Extracellular vesicles,O75208
57171,DOLPP1,23,Extracellular vesicles,Q86YN1
57228,SMAGP,14,Extracellular vesicles,Q0VAQ4
57462,KIAA1161,21,Extracellular vesicles,Q6NSJ0
57479,PRR12,15,Extracellular vesicles,Q9ULL5
57683,ZDBF2,13,Extracellular vesicles,Q9HCK1
59274,MESDC1,24,Extracellular vesicles,Q9H1K6
64399,HHIP,19,Extracellular vesicles,Q96QV1
64853,AIDA,24,Extracellular vesicles,Q96BJ3
65220,NADK,19,Extracellular vesicles,O95544
79029,SPATA5L1,14,Extracellular vesicles,Q9BVQ7
79153,GDPD3,23,Extracellular vesicles,Q7L5L3
79581,SLC52A2,22,Extracellular vesicles,Q9HAB3
79624,C6orf211,16,Extracellular vesicles,Q9H993
79625,NDNF,19,Extracellular vesicles,Q8TB73
79654,HECTD3,16,Extracellular vesicles,Q5T447
79875,THSD4,15,Extracellular vesicles,Q6ZMP0
79888,LPCAT1,14,Extracellular vesicles,Q8NF37
80142,PTGES2,16,Extracellular vesicles,Q9H7Z7
80230,RUFY1,19,Extracellular vesicles,Q96T51
83636,C19orf12,17,Extracellular vesicles,Q9NSK7
83874,TBC1D10A,22,Extracellular vesicles,Q9BXI6
83888,FGFBP2,20,Extracellular vesicles,Q9BYJ0
83959,SLC4A11,21,Extracellular vesicles,Q8NBS3
91289,LMF2,18,Extracellular vesicles,Q9BU23
93589,CACNA2D4,16,Extracellular vesicles,Q7Z3S7
126328,NDUFA11,17,Extracellular vesicles,Q86Y39
131096,KCNH8,17,Extracellular vesicles,Q96L42
133686,NADKD1,19,Extracellular vesicles,Q4G0N4
139760,GPR119,25,Extracellular vesicles,Q8TDV5
160897,GPR180,17,Extracellular vesicles,Q86V85
197259,MLKL,21,Extracellular vesicles,Q8NB16
255919,CNEP1R1,20,Extracellular vesicles,Q8N9A8
440574,MINOS1,16,Extracellular vesicles,Q5TGZ0
100287932,TIMM23,15,Extracellular vesicles,O14925
100526737,RBM14-RBM4,17,Extracellular vesicles,Q96PK6
100885850,PTGES3L-AARSD1,22,Extracellular vesicles,Q9BTE6
102724560,-,18,Extracellular vesicles,P35520
102724594,-,14,Extracellular vesicles,Q01081
19,ABCA1,20,Extracellular vesicles,O95477
95,ACY1,20,Extracellular vesicles,Q03154
286,ANK1,23,Extracellular vesicles,P16157
392,ARHGAP1,21,Extracellular vesicles,Q07960
570,BAAT,7,Extracellular vesicles,Q14032
608,TNFRSF17,18,Extracellular vesicles,Q02223
667,DST,26,Extracellular vesicles,Q03001
857,CAV1,25,Extracellular vesicles,Q03135
950,SCARB2,25,Extracellular vesicles,Q14108
1021,CDK6,23,Extracellular vesicles,Q00534
1041,CDSN,27,Extracellular vesicles,Q15517
1087,CEACAM7,17,Extracellular vesicles,Q14002
1176,AP3S1,18,Extracellular vesicles,Q92572
1209,CLPTM1,17,Extracellular vesicles,O96005
1230,CCR1,23,Extracellular vesicles,P32246
1295,COL8A1,13,Extracellular vesicles,P27658
1303,COL12A1,24,Extracellular vesicles,Q99715
1312,COMT,20,Extracellular vesicles,P21964
1514,CTSL1,12,Extracellular vesicles,P07711
1838,DTNB,15,Extracellular vesicles,O60941
1975,EIF4B,17,Extracellular vesicles,P23588
2051,EPHB6,19,Extracellular vesicles,O15197
2192,FBLN1,20,Extracellular vesicles,P23142
2324,FLT4,15,Extracellular vesicles,P35916
2531,KDSR,14,Extracellular vesicles,Q06136
2747,GLUD2,17,Extracellular vesicles,P49448
2799,GNS,25,Extracellular vesicles,P15586
2824,GPM6B,13,Extracellular vesicles,Q13491
2990,GUSB,17,Extracellular vesicles,P08236
3017,HIST1H2BD,23,Extracellular vesicles,P58876
3075,CFH,23,Extracellular vesicles,P08603
3426,CFI,27,Extracellular vesicles,P05156
3576,IL8,21,Extracellular vesicles,P10145
3680,ITGA9,18,Extracellular vesicles,Q13797
4040,LRP6,14,Extracellular vesicles,O75581
4232,MEST,18,Extracellular vesicles,Q5EB52
4323,MMP14,19,Extracellular vesicles,P50281
4534,MTM1,15,Extracellular vesicles,Q13496
4673,NAP1L1,30,Extracellular vesicles,P55209
4700,NDUFA6,12,Extracellular vesicles,P56556
4703,NEB,21,Extracellular vesicles,P20929
4714,NDUFB8,24,Extracellular vesicles,O95169
4791,NFKB2,16,Extracellular vesicles,Q00653
4841,NONO,23,Extracellular vesicles,Q15233
5058,PAK1,18,Extracellular vesicles,Q13153
5255,PHKA1,16,Extracellular vesicles,P46020
5349,FXYD3,18,Extracellular vesicles,Q14802
5361,PLXNA1,20,Extracellular vesicles,Q9UIW2
5510,PPP1R7,17,Extracellular vesicles,Q15435
5527,PPP2R5C,22,Extracellular vesicles,Q13362
5534,PPP3R1,14,Extracellular vesicles,P63098
5595,MAPK3,15,Extracellular vesicles,P27361
5606,MAP2K3,23,Extracellular vesicles,P46734
5654,HTRA1,29,Extracellular vesicles,Q92743
5727,PTCH1,13,Extracellular vesicles,Q13635
6455,SH3GL1,21,Extracellular vesicles,Q99961
6576,SLC25A1,21,Extracellular vesicles,P53007
7053,TGM3,15,Extracellular vesicles,Q08188
7073,TIAL1,15,Extracellular vesicles,Q01085
7178,TPT1,22,Extracellular vesicles,P13693
7251,TSG101,43,Extracellular vesicles,Q99816
7373,COL14A1,16,Extracellular vesicles,Q05707
7812,CSDE1,15,Extracellular vesicles,O75534
7965,AIMP2,21,Extracellular vesicles,Q13155
8065,CUL5,17,Extracellular vesicles,Q93034
8514,KCNAB2,14,Extracellular vesicles,Q13303
8550,MAPKAPK5,16,Extracellular vesicles,Q8IW41
8572,PDLIM4,15,Extracellular vesicles,P50479
8714,ABCC3,16,Extracellular vesicles,O15438
8890,EIF2B4,15,Extracellular vesicles,Q9UI10
8893,EIF2B5,12,Extracellular vesicles,Q13144
8910,SGCE,19,Extracellular vesicles,O43556
9093,DNAJA3,22,Extracellular vesicles,Q96EY1
9126,SMC3,14,Extracellular vesicles,Q9UQE7
9208,LRRFIP1,19,Extracellular vesicles,Q32MZ4
9249,DHRS3,25,Extracellular vesicles,O75911
9329,GTF3C4,12,Extracellular vesicles,Q9UKN8
9646,CTR9,13,Extracellular vesicles,Q6PD62
9743,ARHGAP32,27,Extracellular vesicles,A7KAX9
9762,PROSAPIP1,7,Extracellular vesicles,O60299
9786,KIAA0586,13,Extracellular vesicles,Q9BVV6
9837,GINS1,21,Extracellular vesicles,Q14691
9982,FGFBP1,15,Extracellular vesicles,Q14512
10011,SRA1,20,Extracellular vesicles,Q9HD15
10101,NUBP2,20,Extracellular vesicles,Q9Y5Y2
10148,EBI3,18,Extracellular vesicles,Q14213
10153,CEBPZ,19,Extracellular vesicles,Q03701
10158,PDZK1IP1,17,Extracellular vesicles,Q13113
10234,LRRC17,11,Extracellular vesicles,Q8N6Y2
10450,PPIE,17,Extracellular vesicles,Q9UNP9
10623,POLR3C,16,Extracellular vesicles,Q9BUI4
10640,EXOC5,20,Extracellular vesicles,O00471
10693,CCT6B,17,Extracellular vesicles,Q92526
10857,PGRMC1,20,Extracellular vesicles,O00264
22920,KIFAP3,11,Extracellular vesicles,Q92845
23201,FAM168A,14,Extracellular vesicles,Q92567
23310,NCAPD3,20,Extracellular vesicles,P42695
23526,HMHA1,15,Extracellular vesicles,Q92619
23548,TTC33,19,Extracellular vesicles,Q6PID6
23708,GSPT2,20,Extracellular vesicles,Q8IYD1
25813,SAMM50,15,Extracellular vesicles,Q9Y512
25939,SAMHD1,13,Extracellular vesicles,Q9Y3Z3
26472,PPP1R14B,23,Extracellular vesicles,Q96C90
28976,ACAD9,10,Extracellular vesicles,Q9H845
28987,NOB1,20,Extracellular vesicles,Q9ULX3
30849,PIK3R4,24,Extracellular vesicles,Q99570
51013,EXOSC1,16,Extracellular vesicles,Q9Y3B2
51297,BPIFA1,11,Extracellular vesicles,Q9NP55
51534,VTA1,24,Extracellular vesicles,Q9NP79
51540,SCLY,16,Extracellular vesicles,Q96I15
51605,TRMT6,20,Extracellular vesicles,Q9UJA5
51692,CPSF3,20,Extracellular vesicles,Q9UKF6
51715,RAB23,19,Extracellular vesicles,Q9ULC3
53615,MBD3,28,Extracellular vesicles,O95983
54539,NDUFB11,15,Extracellular vesicles,Q9NX14
54606,DDX56,13,Extracellular vesicles,Q9NY93
55027,HEATR3,15,Extracellular vesicles,Q7Z4Q2
55129,ANO10,21,Extracellular vesicles,Q9NW15
55144,LRRC8D,19,Extracellular vesicles,Q7L1W4
55203,LGI2,16,Extracellular vesicles,Q8N0V4
55276,PGM2,10,Extracellular vesicles,Q96G03
55573,CDV3,20,Extracellular vesicles,Q9UKY7
55738,ARFGAP1,21,Extracellular vesicles,Q8N6T3
56650,CLDND1,20,Extracellular vesicles,Q9NY35
56925,LXN,19,Extracellular vesicles,Q9BS40
57692,MAGEE1,22,Extracellular vesicles,Q9HCI5
60496,AASDHPPT,15,Extracellular vesicles,Q9NRN7
63971,KIF13A,21,Extracellular vesicles,Q9H1H9
64423,INF2,9,Extracellular vesicles,Q27J81
64663,SPANXC,13,Extracellular vesicles,Q9NY87
64841,GNPNAT1,19,Extracellular vesicles,Q96EK6
64949,MRPS26,11,Extracellular vesicles,Q9BYN8
65008,MRPL1,6,Extracellular vesicles,Q9BYD6
65009,NDRG4,20,Extracellular vesicles,Q9ULP0
65992,DDRGK1,21,Extracellular vesicles,Q96HY6
79017,GGCT,19,Extracellular vesicles,O75223
79023,NUP37,21,Extracellular vesicles,Q8NFH4
79068,FTO,18,Extracellular vesicles,Q9C0B1
79767,ELMO3,17,Extracellular vesicles,Q96BJ8
80243,PREX2,21,Extracellular vesicles,Q70Z35
80700,UBXN6,14,Extracellular vesicles,Q9BZV1
81792,ADAMTS12,14,Extracellular vesicles,P58397
83786,FRMD8,14,Extracellular vesicles,Q9BZ67
84281,C2orf88,20,Extracellular vesicles,Q9BSF0
84656,GLYR1,12,Extracellular vesicles,Q49A26
84694,GJA10,16,Extracellular vesicles,Q969M2
85320,ABCC11,19,Extracellular vesicles,Q96J66
92255,LMBRD2,10,Extracellular vesicles,Q68DH5
92610,TIFA,12,Extracellular vesicles,Q96CG3
93649,MYOCD,24,Extracellular vesicles,Q8IZQ8
114793,FMNL2,19,Extracellular vesicles,Q96PY5
129446,XIRP2,23,Extracellular vesicles,A4UGR9
129642,MBOAT2,13,Extracellular vesicles,Q6ZWT7
130589,GALM,17,Extracellular vesicles,Q96C23
131669,UROC1,13,Extracellular vesicles,Q96N76
132299,OCIAD2,16,Extracellular vesicles,Q56VL3
132789,GNPDA2,12,Extracellular vesicles,Q8TDQ7
133957,CCDC127,22,Extracellular vesicles,Q96BQ5
136319,MTPN,18,Extracellular vesicles,P58546
143496,OR52B4,17,Extracellular vesicles,Q8NGK2
171177,RHOV,21,Extracellular vesicles,Q96L33
221184,CPNE2,14,Extracellular vesicles,Q96FN4
253650,ANKRD18A,19,Extracellular vesicles,Q8IVF6
283377,SPRYD4,20,Extracellular vesicles,Q8WW59
284297,SSC5D,14,Extracellular vesicles,A1L4H1
337959,KRTAP13-2,15,Extracellular vesicles,Q52LG2
338382,RAB7B,15,Extracellular vesicles,Q96AH8
340654,LIPM,14,Extracellular vesicles,Q5VYY2
389362,PSMG4,20,Extracellular vesicles,Q5JS54
408050,NOMO3,19,Extracellular vesicles,P69849
552900,BOLA2,26,Extracellular vesicles,Q9H3K6
210,ALAD,21,Extracellular vesicles,P13716
250,ALPP,14,Extracellular vesicles,P05187
563,AZGP1,22,Extracellular vesicles,P25311
634,CEACAM1,20,Extracellular vesicles,P13688
780,DDR1,19,Extracellular vesicles,Q08345
1015,CDH17,11,Extracellular vesicles,Q12864
1297,COL9A1,15,Extracellular vesicles,P20849
1382,CRABP2,19,Extracellular vesicles,P29373
1397,CRIP2,19,Extracellular vesicles,P52943
1472,CST4,12,Extracellular vesicles,P01036
1488,CTBP2,18,Extracellular vesicles,P56545
1646,AKR1C2,17,Extracellular vesicles,P52895
1982,EIF4G2,18,Extracellular vesicles,P78344
2060,EPS15,12,Extracellular vesicles,P42566
2207,FCER1G,16,Extracellular vesicles,P30273
2274,FHL2,17,Extracellular vesicles,Q14192
3046,HBE1,21,Extracellular vesicles,P02100
3654,IRAK1,21,Extracellular vesicles,P51617
3913,LAMB2,16,Extracellular vesicles,P55268
3934,LCN2,17,Extracellular vesicles,P80188
4233,MET,14,Extracellular vesicles,P08581
4324,MMP15,13,Extracellular vesicles,P51511
4436,MSH2,17,Extracellular vesicles,P43246
4582,MUC1,23,Extracellular vesicles,P15941
4707,NDUFB1,16,Extracellular vesicles,O75438
4756,NEO1,10,Extracellular vesicles,Q92859
5036,PA2G4,27,Extracellular vesicles,Q9UQ80
5174,PDZK1,16,Extracellular vesicles,Q5T2W1
5209,PFKFB3,21,Extracellular vesicles,Q16875
5296,PIK3R2,17,Extracellular vesicles,O00459
5471,PPAT,15,Extracellular vesicles,Q06203
5538,PPT1,15,Extracellular vesicles,P50897
5578,PRKCA,26,Extracellular vesicles,P17252
5610,EIF2AK2,20,Extracellular vesicles,P19525
5817,PVR,9,Extracellular vesicles,P15151
6198,RPS6KB1,17,Extracellular vesicles,P23443
6364,CCL20,14,Extracellular vesicles,P78556
6511,SLC1A6,13,Extracellular vesicles,P48664
6535,SLC6A8,21,Extracellular vesicles,P48029
6548,SLC9A1,22,Extracellular vesicles,P19634
6788,STK3,17,Extracellular vesicles,Q13188
6905,TBCE,13,Extracellular vesicles,Q15813
6916,TBXAS1,16,Extracellular vesicles,P24557
7076,TIMP1,20,Extracellular vesicles,P01033
7077,TIMP2,13,Extracellular vesicles,P16035
7542,ZFPL1,17,Extracellular vesicles,O95159
7779,SLC30A1,22,Extracellular vesicles,Q9Y6M5
8189,SYMPK,13,Extracellular vesicles,Q92797
8503,PIK3R3,10,Extracellular vesicles,Q92569
8517,IKBKG,15,Extracellular vesicles,Q9Y6K9
8560,DEGS1,20,Extracellular vesicles,O15121
8717,TRADD,20,Extracellular vesicles,Q15628
8789,FBP2,7,Extracellular vesicles,O00757
8932,MBD2,23,Extracellular vesicles,Q9UBB5
8972,MGAM,19,Extracellular vesicles,O43451
9254,CACNA2D2,11,Extracellular vesicles,Q9NY47
9667,SAFB2,11,Extracellular vesicles,Q14151
10516,FBLN5,12,Extracellular vesicles,Q9UBX5
10567,RABAC1,19,Extracellular vesicles,Q9UI14
10874,NMU,22,Extracellular vesicles,P48645
11146,GLMN,12,Extracellular vesicles,Q92990
11332,ACOT7,23,Extracellular vesicles,O00154
22821,RASA3,14,Extracellular vesicles,Q14644
22894,DIS3,18,Extracellular vesicles,Q9Y2L1
22902,RUFY3,21,Extracellular vesicles,Q7L099
23085,ERC1,17,Extracellular vesicles,Q8IUD2
23092,ARHGAP26,17,Extracellular vesicles,Q9UNA1
23190,UBXN4,9,Extracellular vesicles,Q92575
23589,CARHSP1,14,Extracellular vesicles,Q9Y2V2
25929,GEMIN5,16,Extracellular vesicles,Q8TEQ6
26227,PHGDH,30,Extracellular vesicles,O43175
27072,VPS41,20,Extracellular vesicles,P49754
27292,DIMT1,16,Extracellular vesicles,Q9UNQ2
28957,MRPS28,18,Extracellular vesicles,Q9Y2Q9
28998,MRPL13,19,Extracellular vesicles,Q9BYD1
29110,TBK1,14,Extracellular vesicles,Q9UHD2
29993,PACSIN1,13,Extracellular vesicles,Q9BY11
50814,NSDHL,12,Extracellular vesicles,Q15738
50853,VILL,19,Extracellular vesicles,O15195
51019,CCDC53,13,Extracellular vesicles,Q9Y3C0
51097,SCCPDH,17,Extracellular vesicles,Q8NBX0
51114,ZDHHC9,16,Extracellular vesicles,Q9Y397
51142,CHCHD2,10,Extracellular vesicles,Q9Y6H1
51491,NOP16,16,Extracellular vesicles,Q9Y3C1
51614,ERGIC3,17,Extracellular vesicles,Q9Y282
54815,GATAD2A,15,Extracellular vesicles,Q86YP4
54953,C1orf27,8,Extracellular vesicles,Q5SWX8
55004,LAMTOR1,22,Extracellular vesicles,Q6IAA8
55055,ZWILCH,22,Extracellular vesicles,Q9H900
55160,ARHGEF10L,19,Extracellular vesicles,Q9HCE6
55163,PNPO,12,Extracellular vesicles,Q9NVS9
55248,TMEM206,13,Extracellular vesicles,Q9H813
55330,CNO,16,Extracellular vesicles,Q9NUP1
55604,LRRC16A,25,Extracellular vesicles,Q5VZK9
55763,EXOC1,17,Extracellular vesicles,Q9NV70
55768,NGLY1,14,Extracellular vesicles,Q96IV0
56005,C19orf10,19,Extracellular vesicles,Q969H8
56992,KIF15,17,Extracellular vesicles,Q9NS87
57161,PELI2,21,Extracellular vesicles,Q9HAT8
57187,THOC2,27,Extracellular vesicles,Q8NI27
57459,GATAD2B,19,Extracellular vesicles,Q8WXI9
57559,STAMBPL1,23,Extracellular vesicles,Q96FJ0
58513,EPS15L1,19,Extracellular vesicles,Q9UBC2
59286,UBL5,16,Extracellular vesicles,Q9BZL1
65985,AACS,23,Extracellular vesicles,Q86V21
79161,C7orf23,22,Extracellular vesicles,Q9BU79
79666,PLEKHF2,13,Extracellular vesicles,Q9H8W4
79717,PPCS,18,Extracellular vesicles,Q9HAB8
80005,DOCK5,28,Extracellular vesicles,Q9H7D0
81617,CAB39L,17,Extracellular vesicles,Q9H9S4
81622,UNC93B1,13,Extracellular vesicles,Q9H1C4
83638,C11orf68,18,Extracellular vesicles,Q9H3H3
84224,NBPF3,13,Extracellular vesicles,Q9H094
84301,DDI2,17,Extracellular vesicles,Q5TDH0
84869,CBR4,17,Extracellular vesicles,Q8N4T8
84940,CORO6,20,Extracellular vesicles,Q6QEF8
85293,KRTAP3-3,23,Extracellular vesicles,Q9BYR6
88455,ANKRD13A,13,Extracellular vesicles,Q8IZ07
92667,C20orf72,21,Extracellular vesicles,Q9BQP7
93550,ZFAND4,12,Extracellular vesicles,Q86XD8
113026,PLCD3,23,Extracellular vesicles,Q8N3E9
115708,TRMT61A,15,Extracellular vesicles,Q96FX7
132949,AASDH,11,Extracellular vesicles,Q4L235
140823,ROMO1,19,Extracellular vesicles,P60602
143187,VTI1A,15,Extracellular vesicles,Q96AJ9
147657,ZNF480,20,Extracellular vesicles,Q8WV37
164312,LRRN4,9,Extracellular vesicles,Q8WUT4
170506,DHX36,18,Extracellular vesicles,Q9H2U1
200916,RPL22L1,16,Extracellular vesicles,Q6P5R6
219738,C10orf35,13,Extracellular vesicles,Q96D05
257313,UTS2D,14,Extracellular vesicles,Q765I0
340075,ARSI,19,Extracellular vesicles,Q5FYB1
346689,KLRG2,19,Extracellular vesicles,A4D1S0
347541,MAGEB5,18,Extracellular vesicles,Q9BZ81
445329,SULT1A4,14,Extracellular vesicles,P0DMM9
493829,TRIM72,25,Extracellular vesicles,Q6ZMU5
728591,CCDC169,18,Extracellular vesicles,A6NNP5
728621,CCDC30,20,Extracellular vesicles,Q5VVM6
39,ACAT2,27,Extracellular vesicles,Q9BWD1
48,ACO1,17,Extracellular vesicles,P21399
327,APEH,26,Extracellular vesicles,P13798
374,AREG,16,Extracellular vesicles,P15514
513,ATP5D,19,Extracellular vesicles,P30049
1347,COX7A2,10,Extracellular vesicles,P14406
1659,DHX8,20,Extracellular vesicles,Q14562
1956,EGFR,28,Extracellular vesicles,P00533
2011,MARK2,19,Extracellular vesicles,Q7KZI7
2717,GLA,20,Extracellular vesicles,P06280
2762,GMDS,24,Extracellular vesicles,O60547
2776,GNAQ,31,Extracellular vesicles,P50148
3251,HPRT1,19,Extracellular vesicles,P00492
3709,ITPR2,12,Extracellular vesicles,Q14571
3914,LAMB3,17,Extracellular vesicles,Q13751
3988,LIPA,18,Extracellular vesicles,P38571
4519,CYTB,17,Extracellular vesicles,P00156
4982,TNFRSF11B,15,Extracellular vesicles,O00300
5125,PCSK5,9,Extracellular vesicles,Q92824
5294,PIK3CG,12,Extracellular vesicles,P48736
5763,PTMS,14,Extracellular vesicles,P20962
5999,RGS4,20,Extracellular vesicles,P49798
6494,SIPA1,18,Extracellular vesicles,Q96FS4
6649,SOD3,19,Extracellular vesicles,P08294
7298,TYMS,21,Extracellular vesicles,P04818
8519,IFITM1,15,Extracellular vesicles,P13164
9219,MTA2,24,Extracellular vesicles,O94776
9409,PEX16,16,Extracellular vesicles,Q9Y5Y5
9445,ITM2B,20,Extracellular vesicles,Q9Y287
9677,PPIP5K1,17,Extracellular vesicles,Q6PFW1
10053,AP1M2,18,Extracellular vesicles,Q9Y6Q5
10213,PSMD14,24,Extracellular vesicles,O00487
10856,RUVBL2,19,Extracellular vesicles,Q9Y230
10987,COPS5,11,Extracellular vesicles,Q92905
23317,DNAJC13,23,Extracellular vesicles,O75165
23555,TSPAN15,20,Extracellular vesicles,O95858
23607,CD2AP,23,Extracellular vesicles,Q9Y5K6
26052,DNM3,17,Extracellular vesicles,Q9UQ16
28992,MACROD1,13,Extracellular vesicles,Q9BQ69
51129,ANGPTL4,21,Extracellular vesicles,Q9BY76
54899,PXK,21,Extracellular vesicles,Q7Z7A4
55466,DNAJA4,14,Extracellular vesicles,Q8WW22
55833,UBAP2,17,Extracellular vesicles,Q5T6F2
56931,DUS3L,14,Extracellular vesicles,Q96G46
57198,ATP8B2,24,Extracellular vesicles,P98198
57348,TTYH1,8,Extracellular vesicles,Q9H313
64318,NOC3L,18,Extracellular vesicles,Q8WTT2
64759,TNS3,11,Extracellular vesicles,Q68CZ2
80781,COL18A1,24,Extracellular vesicles,P39060
84084,RAB6C,18,Extracellular vesicles,Q9H0N0
84864,MINA,18,Extracellular vesicles,Q8IUF8
84876,ORAI1,15,Extracellular vesicles,Q96D31
84904,C9orf100,13,Extracellular vesicles,Q8N4T4
114335,CGB1,20,Extracellular vesicles,A6NKQ9
126133,ALDH16A1,22,Extracellular vesicles,Q8IZ83
131544,CRYBG3,11,Extracellular vesicles,Q68DQ2
140885,SIRPA,16,Extracellular vesicles,P78324
255743,NPNT,16,Extracellular vesicles,Q6UXI9
257062,CATSPERD,25,Extracellular vesicles,Q86XM0
387849,REP15,17,Extracellular vesicles,Q6BDI9
404636,FAM45A,22,Extracellular vesicles,Q8TCE6
653067,XAGE1E,16,Extracellular vesicles,Q9HD64
688,KLF5,12,Extracellular vesicles,Q13887
924,CD7,14,Extracellular vesicles,P09564
1012,CDH13,17,Extracellular vesicles,P55290
1345,COX6C,10,Extracellular vesicles,P09669
1844,DUSP2,15,Extracellular vesicles,Q05923
2022,ENG,12,Extracellular vesicles,P17813
3606,IL18,20,Extracellular vesicles,Q14116
3930,LBR,17,Extracellular vesicles,Q14739
