ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
27102,EIF2AK1,4,Exosomes,Q9BQI3
27112,FAM155B,1,Exosomes,O75949
27152,INTU,3,Exosomes,Q9ULD6
27239,GPR162,1,Exosomes,Q16538
27301,APEX2,1,Exosomes,Q9UBZ4
27338,UBE2S,3,Exosomes,Q16763
28514,DLL1,2,Exosomes,O00548
29761,USP25,3,Exosomes,Q9UHP3
29781,NCAPH2,3,Exosomes,Q6IBW4
29890,RBM15B,5,Exosomes,Q8NDT2
29967,LRP12,1,Exosomes,Q9Y561
29974,A1CF,3,Exosomes,Q9NQ94
29994,BAZ2B,1,Exosomes,Q9UIF8
50509,COL5A3,2,Exosomes,P25940
50804,MYEF2,6,Exosomes,Q9P2K5
50944,SHANK1,3,Exosomes,Q9Y566
51024,FIS1,7,Exosomes,Q9Y3D6
51027,BOLA1,3,Exosomes,Q9Y3E2
51032,CELA2B,2,Exosomes,P08218
51184,GPN3,4,Exosomes,Q9UHW5
51441,YTHDF2,3,Exosomes,Q9Y5A9
51447,IP6K2,1,Exosomes,Q9UHH9
51548,SIRT6,1,Exosomes,Q8N6T7
51564,HDAC7,3,Exosomes,Q8WUI4
51586,MED15,4,Exosomes,Q96RN5
51754,TMEM8B,1,Exosomes,A6NDV4
51805,COQ3,1,Exosomes,Q9NZJ6
53335,BCL11A,1,Exosomes,Q9H165
53354,PANK1,3,Exosomes,Q8TE04
54209,TREM2,1,Exosomes,Q9NZC2
54502,RBM47,3,Exosomes,A0AV96
54539,NDUFB11,1,Exosomes,Q9NX14
54756,IL17RD,1,Exosomes,Q8NFM7
54785,C17orf59,3,Exosomes,Q96GS4
55079,FEZF2,8,Exosomes,Q8TBJ5
55084,SOBP,2,Exosomes,A7XYQ1
55186,SLC25A36,1,Exosomes,Q96CQ1
55254,TMEM39A,1,Exosomes,Q9NV64
55504,TNFRSF19,5,Exosomes,Q9NS68
55532,SLC30A10,2,Exosomes,Q6XR72
55544,RBM38,2,Exosomes,Q9H0Z9
55635,DEPDC1,1,Exosomes,Q5TB30
55677,IWS1,1,Exosomes,Q96ST2
55716,LMBR1L,1,Exosomes,Q6UX01
55718,POLR3E,3,Exosomes,Q9NVU0
55833,UBAP2,4,Exosomes,Q5T6F2
55846,ITFG2,1,Exosomes,Q969R8
55966,AJAP1,5,Exosomes,Q9UKB5
57030,SLC17A7,2,Exosomes,Q9P2U7
57120,GOPC,8,Exosomes,Q9HD26
57492,ARID1B,6,Exosomes,Q8NFD5
57529,RGAG1,8,Exosomes,Q8NET4
57549,IGSF9,1,Exosomes,Q9P2J2
57596,BEGAIN,1,Exosomes,Q9BUH8
57597,BAHCC1,2,Exosomes,Q9P281
57620,STIM2,5,Exosomes,Q9P246
57642,COL20A1,3,Exosomes,Q9P218
57688,ZSWIM6,5,Exosomes,Q9HCJ5
57830,KRTAP5-8,8,Exosomes,O75690
58473,PLEKHB1,3,Exosomes,Q9UF11
59283,CACNG8,7,Exosomes,Q8WXS5
59340,HRH4,1,Exosomes,Q9H3N8
63982,ANO3,1,Exosomes,Q9BYT9
64063,PRSS22,7,Exosomes,Q9GZN4
64111,NPVF,1,Exosomes,Q9HCQ7
64282,PAPD5,5,Exosomes,Q8NDF8
64446,DNAI2,7,Exosomes,Q9GZS0
64641,EBF2,1,Exosomes,Q9HAK2
64648,SPANXD,1,Exosomes,Q9BXN6
64699,TMPRSS3,5,Exosomes,P57727
64864,RFX7,1,Exosomes,Q2KHR2
64881,PCDH20,2,Exosomes,Q8N6Y1
64946,CENPH,3,Exosomes,Q9H3R5
65249,ZSWIM4,1,Exosomes,Q9H7M6
79016,DDA1,1,Exosomes,Q9BW61
79037,PVRIG,1,Exosomes,Q6DKI7
79172,CENPO,1,Exosomes,Q9BU64
79411,GLB1L,1,Exosomes,Q6UWU2
79832,QSER1,4,Exosomes,Q2KHR3
79873,NUDT18,3,Exosomes,Q6ZVK8
79899,PRR5L,1,Exosomes,Q6MZQ0
80070,ADAMTS20,3,Exosomes,P59510
80139,ZNF703,1,Exosomes,Q9H7S9
80144,FRAS1,2,Exosomes,Q86XX4
80205,CHD9,3,Exosomes,Q3L8U1
80228,ORAI2,3,Exosomes,Q96SN7
80274,SCUBE1,1,Exosomes,Q8IWY4
80318,GKAP1,1,Exosomes,Q5VSY0
80352,RNF39,1,Exosomes,Q9H2S5
81030,ZBP1,6,Exosomes,Q9H171
81545,FBXO38,4,Exosomes,Q6PIJ6
81788,NUAK2,1,Exosomes,Q9H093
81797,OR12D3,1,Exosomes,Q9UGF7
81857,MED25,4,Exosomes,Q71SY5
83930,STARD3NL,3,Exosomes,O95772
83953,FCAMR,1,Exosomes,Q8WWV6
84126,ATRIP,3,Exosomes,Q8WXE1
84154,RPF2,2,Exosomes,Q9H7B2
84164,ASCC2,6,Exosomes,Q9H1I8
84225,ZMYND15,2,Exosomes,Q9H091
84258,SYT3,1,Exosomes,Q9BQG1
84298,LLPH,2,Exosomes,Q9BRT6
84444,DOT1L,2,Exosomes,Q8TEK3
84461,NEURL4,4,Exosomes,Q96JN8
84467,FBN3,5,Exosomes,Q75N90
84498,FAM120B,1,Exosomes,Q96EK7
84525,HOPX,1,Exosomes,Q9BPY8
84570,COL25A1,5,Exosomes,Q9BXS0
84660,CCDC62,1,Exosomes,Q6P9F0
84667,HES7,1,Exosomes,Q9BYE0
84674,CARD6,2,Exosomes,Q9BX69
84775,ZNF607,2,Exosomes,Q96SK3
84870,RSPO3,3,Exosomes,Q9BXY4
84872,ZC3H10,4,Exosomes,Q96K80
84950,PRPF38A,2,Exosomes,Q8NAV1
84954,MPND,8,Exosomes,Q8N594
85301,COL27A1,8,Exosomes,Q8IZC6
85376,RIMBP3,1,Exosomes,Q9UFD9
85481,PSKH2,1,Exosomes,Q96QS6
89797,NAV2,4,Exosomes,Q8IVL1
90665,TBL1Y,1,Exosomes,Q9BQ87
90993,CREB3L1,2,Exosomes,Q96BA8
91179,SCARF2,1,Exosomes,Q96GP6
113263,GLCCI1,4,Exosomes,Q86VQ1
114786,XKR4,8,Exosomes,Q5GH76
114884,OSBPL10,2,Exosomes,Q9BXB5
114984,FLYWCH2,1,Exosomes,Q96CP2
115749,C12orf56,2,Exosomes,Q8IXR9
116444,GRIN3B,6,Exosomes,O60391
116988,AGAP3,2,Exosomes,Q96P47
119180,LYZL2,2,Exosomes,Q7Z4W2
121129,OR2AP1,2,Exosomes,Q8NGE2
124044,SPATA2L,1,Exosomes,Q8IUW3
124535,HSF5,2,Exosomes,Q4G112
126299,ZNF428,1,Exosomes,Q96B54
126328,NDUFA11,3,Exosomes,Q86Y39
126917,IFFO2,6,Exosomes,Q5TF58
127703,C1orf216,1,Exosomes,Q8TAB5
128876,FAM83C,2,Exosomes,Q9BQN1
129049,SGSM1,2,Exosomes,Q2NKQ1
131405,TRIM71,3,Exosomes,Q2Q1W2
133060,OTOP1,3,Exosomes,Q7RTM1
133688,UGT3A1,1,Exosomes,Q6NUS8
136991,ASZ1,1,Exosomes,Q8WWH4
139804,RBMXL3,4,Exosomes,Q8N7X1
140467,ZNF358,6,Exosomes,Q9NW07
140823,ROMO1,6,Exosomes,P60602
143279,HECTD2,1,Exosomes,Q5U5R9
146167,SLC38A8,1,Exosomes,A6NNN8
147166,TRIM16L,3,Exosomes,Q309B1
150275,CCDC117,1,Exosomes,Q8IWD4
150379,PNPLA5,1,Exosomes,Q7Z6Z6
152877,FAM53A,1,Exosomes,Q6NSI3
153745,FAM71B,1,Exosomes,Q8TC56
155061,ZNF746,7,Exosomes,Q6NUN9
158135,TTLL11,1,Exosomes,Q8NHH1
158293,FAM120AOS,7,Exosomes,Q5T036
165631,PARP15,1,Exosomes,Q460N3
166979,CDC20B,1,Exosomes,Q86Y33
168975,CNBD1,1,Exosomes,Q8NA66
170463,SSBP4,1,Exosomes,Q9BWG4
170689,ADAMTS15,3,Exosomes,Q8TE58
170825,GSX2,2,Exosomes,Q9BZM3
171017,ZNF384,2,Exosomes,Q8TF68
199834,LCE4A,6,Exosomes,Q5TA78
200879,LIPH,3,Exosomes,Q8WWY8
219931,TPCN2,2,Exosomes,Q8NHX9
221178,SPATA13,4,Exosomes,Q96N96
221937,FOXK1,1,Exosomes,P85037
222223,KIAA1324L,6,Exosomes,A8MWY0
222235,FBXL13,1,Exosomes,Q8NEE6
222256,CDHR3,1,Exosomes,Q6ZTQ4
254910,LCE5A,6,Exosomes,Q5TCM9
255631,COL24A1,5,Exosomes,Q17RW2
257160,RNF214,2,Exosomes,Q8ND24
259285,TAS2R39,1,Exosomes,P59534
283149,BCL9L,6,Exosomes,Q86UU0
283463,MUC19,7,Exosomes,Q7Z5P9
284273,ZADH2,1,Exosomes,Q8N4Q0
284293,HMSD,3,Exosomes,A8MTL9
285761,DCBLD1,6,Exosomes,Q8N8Z6
326625,MMAB,1,Exosomes,Q96EY8
337974,KRTAP19-7,2,Exosomes,Q3SYF9
338321,NLRP9,2,Exosomes,Q7RTR0
343099,CCDC18,4,Exosomes,Q5T9S5
343472,BARHL2,3,Exosomes,Q9NY43
348487,FAM131C,1,Exosomes,Q96AQ9
374819,LRRC37A3,2,Exosomes,O60309
374868,ATP9B,10,Exosomes,O43861
374920,C19orf68,1,Exosomes,Q86XI8
375033,PEAR1,1,Exosomes,Q5VY43
387264,KRTAP5-1,8,Exosomes,Q6L8H4
387266,KRTAP5-3,8,Exosomes,Q6L8H2
387267,KRTAP5-4,8,Exosomes,Q6L8H1
388015,RTL1,1,Exosomes,A6NKG5
388646,GBP7,1,Exosomes,Q8N8V2
389400,GFRAL,1,Exosomes,Q6UXV0
389421,LIN28B,1,Exosomes,Q6ZN17
391112,OR6Y1,1,Exosomes,Q8NGX8
392390,OR1L6,1,Exosomes,Q8NGR2
399664,MEX3D,3,Exosomes,Q86XN8
400954,EML6,2,Exosomes,Q6ZMW3
401498,TMEM215,2,Exosomes,Q68D42
403314,APOBEC4,1,Exosomes,Q8WW27
403341,ZBTB34,1,Exosomes,Q8NCN2
440021,KRTAP5-2,8,Exosomes,Q701N4
440050,KRTAP5-7,8,Exosomes,Q6L8G8
440051,KRTAP5-11,8,Exosomes,Q6L8G4
442186,OR2J3,1,Exosomes,O76001
606495,CYB5RL,3,Exosomes,Q6IPT4
644168,DRGX,1,Exosomes,A6NNA5
653509,SFTPA1,7,Exosomes,Q8IWL2
654429,LRTM2,1,Exosomes,Q8N967
728116,ZBTB8B,3,Exosomes,Q8NAP8
728224,KRTAP4-8,1,Exosomes,Q9BYQ9
728294,D2HGDH,8,Exosomes,Q8N465
728489,DNLZ,1,Exosomes,Q5SXM8
100131390,SP9,2,Exosomes,P0CG40
177,AGER,1,Exosomes,Q15109
225,ABCD2,1,Exosomes,Q9UBJ2
329,BIRC2,2,Exosomes,Q13490
473,RERE,3,Exosomes,Q9P2R6
779,CACNA1S,2,Exosomes,Q13698
825,CAPN3,4,Exosomes,P20807
1003,CDH5,8,Exosomes,P33151
1286,COL4A4,5,Exosomes,P53420
1301,COL11A1,12,Exosomes,P12107
1305,COL13A1,3,Exosomes,Q5TAT6
1326,MAP3K8,1,Exosomes,P41279
1478,CSTF2,2,Exosomes,P33240
1490,CTGF,3,Exosomes,P29279
1553,CYP2A13,1,Exosomes,Q16696
1565,CYP2D6,4,Exosomes,P10635
1572,CYP2F1,1,Exosomes,P24903
1795,DOCK3,1,Exosomes,Q8IZD9
1949,EFNB3,7,Exosomes,Q15768
1995,ELAVL3,1,Exosomes,Q14576
2134,EXTL1,1,Exosomes,Q92935
2323,FLT3LG,1,Exosomes,P49771
2556,GABRA3,1,Exosomes,P34903
2634,GBP2,7,Exosomes,P32456
3156,HMGCR,1,Exosomes,P04035
3235,HOXD9,6,Exosomes,P28356
3290,HSD11B1,1,Exosomes,P28845
3566,IL4R,3,Exosomes,P24394
4091,SMAD6,1,Exosomes,O43541
4099,MAG,1,Exosomes,P20916
4150,MAZ,3,Exosomes,P56270
4216,MAP3K4,2,Exosomes,Q9Y6R4
4584,MUC3A,1,Exosomes,Q02505
4683,NBN,1,Exosomes,O60934
5023,P2RX1,1,Exosomes,P51575
5082,PDCL,3,Exosomes,Q13371
5139,PDE3A,1,Exosomes,Q14432
5142,PDE4B,2,Exosomes,Q07343
5365,PLXNB3,3,Exosomes,Q9ULL4
5426,POLE,2,Exosomes,Q07864
5435,POLR2F,3,Exosomes,P61218
5469,MED1,5,Exosomes,Q15648
5514,PPP1R10,3,Exosomes,Q96QC0
5863,RGL2,2,Exosomes,O15211
5990,RFX2,1,Exosomes,P48378
6091,ROBO1,4,Exosomes,Q9Y6N7
6302,TSPAN31,1,Exosomes,Q12999
6324,SCN1B,1,Exosomes,Q07699
6345,SRL,1,Exosomes,Q86TD4
6506,SLC1A2,1,Exosomes,P43004
6517,SLC2A4,4,Exosomes,P14672
6751,SSTR1,4,Exosomes,P30872
6839,SUV39H1,2,Exosomes,O43463
6945,MLX,1,Exosomes,Q9UH92
7016,TESK1,1,Exosomes,Q15569
7157,TP53,2,Exosomes,P04637
7352,UCP3,2,Exosomes,P55916
7776,ZNF236,1,Exosomes,Q9UL36
7789,ZXDA,1,Exosomes,P98168
7804,LRP8,3,Exosomes,Q14114
7840,ALMS1,4,Exosomes,Q8TCU4
7915,ALDH5A1,1,Exosomes,P51649
8030,CCDC6,3,Exosomes,Q16204
8092,ALX1,2,Exosomes,Q15699
8204,NRIP1,3,Exosomes,P48552
8328,GFI1B,1,Exosomes,Q5VTD9
8532,CPZ,3,Exosomes,Q66K79
8645,KCNK5,3,Exosomes,O95279
8763,CD164,1,Exosomes,Q04900
8871,SYNJ2,4,Exosomes,O15056
8913,CACNA1G,2,Exosomes,O43497
8925,HERC1,4,Exosomes,Q15751
8927,BSN,2,Exosomes,Q9UPA5
9127,P2RX6,2,Exosomes,O15547
9242,MSC,2,Exosomes,O60682
9340,GLP2R,1,Exosomes,O95838
9576,SPAG6,2,Exosomes,O75602
9665,KIAA0430,2,Exosomes,Q9Y4F3
9721,GPRIN2,2,Exosomes,O60269
9931,HELZ,4,Exosomes,P42694
10071,MUC12,1,Exosomes,Q9UKN1
10144,FAM13A,2,Exosomes,O94988
10150,MBNL2,2,Exosomes,Q5VZF2
10166,SLC25A15,4,Exosomes,Q9Y619
10297,APC2,1,Exosomes,O95996
10499,NCOA2,3,Exosomes,Q15596
10634,GAS2L1,2,Exosomes,Q99501
10922,FASTK,3,Exosomes,Q14296
11182,SLC2A6,1,Exosomes,Q9UGQ3
11193,WBP4,1,Exosomes,O75554
11218,DDX20,3,Exosomes,Q9UHI6
22798,LAMB4,6,Exosomes,A4D0S4
22838,RNF44,1,Exosomes,Q7L0R7
22921,MSRB2,1,Exosomes,Q9Y3D2
23235,SIK2,1,Exosomes,Q9H0K1
23243,ANKRD28,5,Exosomes,O15084
23301,EHBP1,4,Exosomes,Q8NDI1
23505,TMEM131,2,Exosomes,Q92545
23539,SLC16A8,1,Exosomes,O95907
23596,OPN3,1,Exosomes,Q9H1Y3
23762,OSBP2,4,Exosomes,Q969R2
25821,MTO1,1,Exosomes,Q9Y2Z2
25907,TMEM158,3,Exosomes,Q8WZ71
25945,PVRL3,1,Exosomes,Q9NQS3
26033,ATRNL1,2,Exosomes,Q5VV63
26108,PYGO1,1,Exosomes,Q9Y3Y4
26576,SRPK3,1,Exosomes,Q9UPE1
26610,ELP4,2,Exosomes,Q96EB1
27201,GPR78,1,Exosomes,Q96P69
27245,AHDC1,3,Exosomes,Q5TGY3
27255,CNTN6,2,Exosomes,Q9UQ52
29114,TAGLN3,1,Exosomes,Q9UI15
29881,NPC1L1,2,Exosomes,Q9UHC9
29947,DNMT3L,2,Exosomes,Q9UJW3
43847,KLK14,2,Exosomes,Q9P0G3
51009,DERL2,2,Exosomes,Q9GZP9
51043,ZBTB7B,3,Exosomes,O15156
51176,LEF1,2,Exosomes,Q9UJU2
51239,ANKRD39,1,Exosomes,Q53RE8
51412,ACTL6B,1,Exosomes,O94805
51720,UIMC1,1,Exosomes,Q96RL1
54760,PCSK4,3,Exosomes,Q6UW60
54776,PPP1R12C,1,Exosomes,Q9BZL4
54800,KLHL24,1,Exosomes,Q6TFL4
54867,TMEM214,1,Exosomes,Q6NUQ4
54884,RETSAT,1,Exosomes,Q6NUM9
55027,HEATR3,1,Exosomes,Q7Z4Q2
55512,SMPD3,2,Exosomes,Q9NY59
55553,SOX6,2,Exosomes,P35712
55561,CDC42BPG,4,Exosomes,Q6DT37
55607,PPP1R9A,1,Exosomes,Q9ULJ8
55689,YEATS2,6,Exosomes,Q9ULM3
55760,DHX32,1,Exosomes,Q7L7V1
56848,SPHK2,1,Exosomes,Q9NRA0
56901,NDUFA4L2,1,Exosomes,Q9NRX3
56903,PAPOLB,1,Exosomes,Q9NRJ5
56937,PMEPA1,2,Exosomes,Q969W9
57104,PNPLA2,1,Exosomes,Q96AD5
57172,CAMK1G,5,Exosomes,Q96NX5
57348,TTYH1,1,Exosomes,Q9H313
57520,HECW2,3,Exosomes,Q9P2P5
57582,KCNT1,8,Exosomes,Q5JUK3
57583,TMEM181,2,Exosomes,Q9P2C4
57592,ZNF687,3,Exosomes,Q8N1G0
57685,CACHD1,2,Exosomes,Q5VU97
60560,NAA35,1,Exosomes,Q5VZE5
63950,DMRTA2,7,Exosomes,Q96SC8
64096,GFRA4,1,Exosomes,Q9GZZ7
64219,PJA1,1,Exosomes,Q8NG27
64393,ZMAT3,3,Exosomes,Q9HA38
64499,TPSB2,1,Exosomes,P20231
64747,MFSD1,1,Exosomes,Q9H3U5
64839,FBXL17,1,Exosomes,Q9UF56
65265,C8orf33,2,Exosomes,Q9H7E9
79042,TSEN34,1,Exosomes,Q9BSV6
79144,PPDPF,1,Exosomes,Q9H3Y8
79446,WDR25,2,Exosomes,Q64LD2
79634,SCRN3,1,Exosomes,Q0VDG4
79830,ZMYM1,1,Exosomes,Q5SVZ6
80148,PQLC1,1,Exosomes,Q8N2U9
80731,THSD7B,1,Exosomes,Q9C0I4
80856,KIAA1715,1,Exosomes,Q9C0E8
81794,ADAMTS10,2,Exosomes,Q9H324
81796,SLCO5A1,2,Exosomes,Q9H2Y9
81851,KRTAP1-1,2,Exosomes,Q07627
83445,GSG1,4,Exosomes,Q2KHT4
83448,PUS7L,1,Exosomes,Q9H0K6
83733,SLC25A18,6,Exosomes,Q9H1K4
83938,C10orf11,2,Exosomes,Q9H2I8
84034,EMILIN2,4,Exosomes,Q9BXX0
84283,TMEM79,2,Exosomes,Q9BSE2
84314,TMEM107,3,Exosomes,Q6UX40
84433,CARD11,2,Exosomes,Q9BXL7
84629,TNRC18,2,Exosomes,O15417
84867,PTPN5,1,Exosomes,P54829
84937,ZNRF1,2,Exosomes,Q8ND25
84966,IGSF21,5,Exosomes,Q96ID5
85442,KNDC1,1,Exosomes,Q76NI1
85443,DCLK3,1,Exosomes,Q9C098
89778,SERPINB11,1,Exosomes,Q96P15
89796,NAV1,6,Exosomes,Q8NEY1
89801,PPP1R3F,2,Exosomes,Q6ZSY5
89857,KLHL6,1,Exosomes,Q8WZ60
89884,LHX4,1,Exosomes,Q969G2
91647,ATPAF2,2,Exosomes,Q8N5M1
93166,PRDM6,1,Exosomes,Q9NQX0
94030,LRRC4B,3,Exosomes,Q9NT99
112398,EGLN2,4,Exosomes,Q96KS0
114088,TRIM9,3,Exosomes,Q9C026
114336,CGB2,2,Exosomes,Q6NT52
114785,MBD6,3,Exosomes,Q96DN6
114800,CCDC85A,1,Exosomes,Q96PX6
114815,SORCS1,2,Exosomes,Q8WY21
116039,OSR2,5,Exosomes,Q8N2R0
116071,BATF2,1,Exosomes,Q8N1L9
116092,DNTTIP1,2,Exosomes,Q9H147
116448,OLIG1,2,Exosomes,Q8TAK6
116984,ARAP2,1,Exosomes,Q8WZ64
120146,TRIM64,1,Exosomes,A6NGJ6
121260,SLC15A4,1,Exosomes,Q8N697
121274,ZNF641,2,Exosomes,Q96N77
124491,TMEM170A,1,Exosomes,Q8WVE7
124925,SEZ6,1,Exosomes,Q53EL9
126969,SLC44A3,1,Exosomes,Q8N4M1
128367,OR10X1,1,Exosomes,Q8NGY0
129025,ZNF280A,2,Exosomes,P59817
130535,KCTD18,1,Exosomes,Q6PI47
138046,RALYL,5,Exosomes,Q86SE5
138307,LCN8,4,Exosomes,Q6JVE9
140432,RNF113B,1,Exosomes,Q8IZP6
140901,STK35,2,Exosomes,Q8TDR2
142680,SLC34A3,1,Exosomes,Q8N130
147463,ANKRD29,1,Exosomes,Q8N6D5
148014,TTC9B,2,Exosomes,Q8N6N2
149628,PYHIN1,1,Exosomes,Q6K0P9
158835,AWAT2,2,Exosomes,Q6E213
160518,DENND5B,1,Exosomes,Q6ZUT9
168544,ZNF467,1,Exosomes,Q7Z7K2
171169,SPACA4,1,Exosomes,Q8TDM5
197342,EME2,4,Exosomes,A4GXA9
200162,SPAG17,2,Exosomes,Q6Q759
203054,ADCK5,3,Exosomes,Q3MIX3
222663,SCUBE3,4,Exosomes,Q8IX30
255877,BCL6B,1,Exosomes,Q8N143
256472,TMEM151A,1,Exosomes,Q8N4L1
259289,TAS2R43,1,Exosomes,P59537
266727,MDGA1,1,Exosomes,Q8NFP4
283130,SLC25A45,1,Exosomes,Q8N413
283234,CCDC88B,10,Exosomes,A6NC98
284098,PIGW,1,Exosomes,Q7Z7B1
284252,KCTD1,4,Exosomes,Q719H9
284403,WDR62,1,Exosomes,O43379
284612,SYPL2,2,Exosomes,Q5VXT5
339804,C2orf74,7,Exosomes,A8MZ97
342933,ZSCAN5B,1,Exosomes,A6NJL1
344148,NCKAP5,4,Exosomes,O14513
347730,LRRTM1,1,Exosomes,Q86UE6
353131,LCE1A,4,Exosomes,Q5T7P2
386677,KRTAP10-1,2,Exosomes,P60331
387680,FAM21A,2,Exosomes,Q641Q2
388228,SBK1,1,Exosomes,Q52WX2
388364,TMIGD1,1,Exosomes,Q6UXZ0
389058,SP5,2,Exosomes,Q6BEB4
440503,PLIN5,1,Exosomes,Q00G26
440804,RIMBP3B,1,Exosomes,A6NNM3
441234,ZNF716,4,Exosomes,A6NP11
442444,FAM47C,1,Exosomes,Q5HY64
646174,C16orf90,1,Exosomes,A8MZG2
653519,GPR89A,1,Exosomes,B7ZAQ6
729956,SHISA7,5,Exosomes,A6NL88
730249,IRG1,1,Exosomes,A6NK06
751071,METTL12,1,Exosomes,A8MUP2
768206,PRCD,3,Exosomes,Q00LT1
100113407,TMEM170B,1,Exosomes,Q5T4T1
100129842,ZNF737,2,Exosomes,O75373
100130311,C17orf107,1,Exosomes,Q6ZR85
100287226,ZNF729,2,Exosomes,A6NN14
891,CCNB1,2,Exosomes,P14635
959,CD40LG,2,Exosomes,P29965
1040,CDS1,2,Exosomes,Q92903
1107,CHD3,5,Exosomes,Q12873
1469,CST1,2,Exosomes,P01037
2800,GOLGA1,1,Exosomes,Q92805
3002,GZMB,1,Exosomes,P10144
3059,HCLS1,1,Exosomes,P14317
3603,IL16,3,Exosomes,Q14005
4009,LMX1A,1,Exosomes,Q8TE12
4303,FOXO4,1,Exosomes,P98177
4886,NPY1R,1,Exosomes,P25929
5534,PPP3R1,4,Exosomes,P63098
5554,PRH1,3,Exosomes,P02810
5555,PRH2,3,Exosomes,P02810
6508,SLC4A3,3,Exosomes,P48751
6655,SOS2,2,Exosomes,Q07890
7182,NR2C2,3,Exosomes,P49116
7551,ZNF3,2,Exosomes,P17036
7559,ZNF12,2,Exosomes,P17014
7918,GPANK1,2,Exosomes,O95872
9338,TCEAL1,1,Exosomes,Q15170
9732,DOCK4,3,Exosomes,Q8N1I0
9750,FAM65B,3,Exosomes,Q9Y4F9
9776,ATG13,1,Exosomes,O75143
10069,RWDD2B,1,Exosomes,P57060
10142,AKAP9,6,Exosomes,Q99996
10486,CAP2,3,Exosomes,P40123
10677,AVIL,1,Exosomes,O75366
10775,POP4,1,Exosomes,O95707
22953,P2RX2,3,Exosomes,Q9UBL9
23026,MYO16,6,Exosomes,Q9Y6X6
23127,GLT25D2,1,Exosomes,Q8IYK4
26051,PPP1R16B,3,Exosomes,Q96T49
26074,C20orf26,1,Exosomes,Q8NHU2
27036,SIGLEC7,2,Exosomes,Q9Y286
27178,IL37,1,Exosomes,Q9NZH6
27341,RRP7A,3,Exosomes,Q9Y3A4
28957,MRPS28,1,Exosomes,Q9Y2Q9
51559,NT5DC3,1,Exosomes,Q86UY8
54522,ANKRD16,1,Exosomes,Q6P6B7
54806,AHI1,2,Exosomes,Q8N157
55746,NUP133,2,Exosomes,Q8WUM0
57282,SLC4A10,3,Exosomes,Q6U841
57332,CBX8,6,Exosomes,Q9HC52
57664,PLEKHA4,5,Exosomes,Q9H4M7
64093,SMOC1,2,Exosomes,Q9H4F8
64768,IPPK,3,Exosomes,Q9H8X2
79671,NLRX1,3,Exosomes,Q86UT6
79685,SAP30L,2,Exosomes,Q9HAJ7
79955,PDZD7,2,Exosomes,Q9H5P4
80055,PGAP1,2,Exosomes,Q75T13
83394,PITPNM3,1,Exosomes,Q9BZ71
84624,FNDC1,4,Exosomes,Q4ZHG4
84678,KDM2B,4,Exosomes,Q8NHM5
85478,CCDC65,2,Exosomes,Q8IXS2
87178,PNPT1,1,Exosomes,Q8TCS8
118430,MUCL1,2,Exosomes,Q96DR8
121643,FOXN4,1,Exosomes,Q96NZ1
124739,USP43,4,Exosomes,Q70EL4
124930,ANKRD13B,2,Exosomes,Q86YJ7
129684,CNTNAP5,1,Exosomes,Q8WYK1
130576,LYPD6B,1,Exosomes,Q8NI32
132671,SPATA18,1,Exosomes,Q8TC71
136332,LRGUK,3,Exosomes,Q96M69
145173,B3GALTL,2,Exosomes,Q6Y288
147372,CCBE1,3,Exosomes,Q6UXH8
150472,CBWD2,2,Exosomes,Q8IUF1
159989,CCDC67,1,Exosomes,Q05D60
168400,DDX53,1,Exosomes,Q86TM3
170690,ADAMTS16,3,Exosomes,Q8TE57
170954,PPP1R18,1,Exosomes,Q6NYC8
203328,SUSD3,1,Exosomes,Q96L08
256471,MFSD8,1,Exosomes,Q8NHS3
338324,S100A7A,2,Exosomes,Q86SG5
348327,ZNF530,1,Exosomes,Q6P9A1
391123,VSIG8,1,Exosomes,P0DPA2
391211,OR2G6,4,Exosomes,Q5TZ20
646625,PRHOXNB,1,Exosomes,A6NGE7
653857,ACTR3C,4,Exosomes,Q9C0K3
776,CACNA1D,5,Exosomes,Q01668
2140,EYA3,2,Exosomes,Q99504
2332,FMR1,1,Exosomes,Q06787
2846,LPAR4,1,Exosomes,Q99677
3000,GUCY2D,2,Exosomes,Q02846
3547,IGSF1,4,Exosomes,Q8N6C5
3706,ITPKA,2,Exosomes,P23677
3787,KCNS1,2,Exosomes,Q96KK3
3937,LCP2,3,Exosomes,Q13094
4034,LRCH4,4,Exosomes,O75427
4058,LTK,2,Exosomes,P29376
4790,NFKB1,1,Exosomes,P19838
5042,PABPC3,4,Exosomes,Q9H361
5672,PSG4,1,Exosomes,Q00888
5923,RASGRF1,1,Exosomes,Q13972
6444,SGCD,3,Exosomes,Q92629
6783,SULT1E1,1,Exosomes,P49888
6891,TAP2,1,Exosomes,Q03519
8209,C21orf33,2,Exosomes,A0A0B4J2D5
8525,DGKZ,2,Exosomes,Q13574
8743,TNFSF10,5,Exosomes,P50591
8809,IL18R1,3,Exosomes,Q13478
9172,MYOM2,1,Exosomes,P54296
9468,PCYT1B,4,Exosomes,Q9Y5K3
9635,CLCA2,2,Exosomes,Q9UQC9
9698,PUM1,1,Exosomes,Q14671
9841,ZBTB24,1,Exosomes,O43167
9874,TLK1,2,Exosomes,Q9UKI8
10270,AKAP8,1,Exosomes,O43823
10367,MICU1,1,Exosomes,Q9BPX6
10474,TADA3,2,Exosomes,O75528
